Individual,MatchNo,Team1,Team2,Date,Time,Venue,Leg
4,219,Ceramica,Modern Sport,2025-08-30,20:00,Alexandria Stadium,1
4,220,Ismaily,Wadi Degla,2025-12-22,17:00,Military Academy Stadium,1
4,221,Masry,ENPPI,2025-07-06,17:00,Military Academy Stadium,1
4,222,Pyramids,Zamalek,2025-06-23,20:00,Cairo Stadium,2
4,223,El Dakhleya,El Gouna,2025-05-27,17:00,Petro Sport Stadium,1
4,224,Smouha,Future,2025-08-09,17:00,Al Salam Stadium,2
4,225,Zamalek,Wadi Degla,2025-07-04,20:00,Military Academy Stadium,1
4,226,Alexandria Union,Future,2025-05-21,20:00,Cairo Stadium,2
4,227,Future,Wadi Degla,2025-06-04,17:00,Cairo Stadium,1
4,228,Talaea El Gaish,Wadi Degla,2025-06-23,20:00,El Sekka El Hadeed Stadium,1
4,229,El Gouna,Al Ahly,2025-12-11,17:00,Military Academy Stadium,2
4,230,Smouha,Talaea El Gaish,2025-12-03,20:00,Al Salam Stadium,1
4,231,Zed,Future,2025-10-22,20:00,Air Defense Stadium,2
4,232,Zamalek,Talaea El Gaish,2025-07-14,17:00,Military Academy Stadium,1
4,233,Modern Sport,Pyramids,2025-07-03,17:00,Cairo Stadium,2
4,234,Talaea El Gaish,El Gouna,2025-05-30,17:00,Cairo Stadium,1
4,235,National Bank,Future,2025-12-20,20:00,Al Salam Stadium,2
4,236,Wadi Degla,Alexandria Union,2025-12-21,17:00,Al Salam Stadium,2
4,237,Pyramids,Al Ahly,2025-05-18,20:00,Petro Sport Stadium,2
4,238,Pyramids,Smouha,2025-12-26,17:00,Cairo Stadium,1
4,239,Talaea El Gaish,Smouha,2025-09-30,20:00,Borg El Arab,2
4,240,Modern Sport,Al Ahly,2025-06-10,17:00,Al Salam Stadium,2
4,241,Modern Sport,Smouha,2025-06-13,17:00,Al Salam Stadium,2
4,242,El Gouna,Pyramids,2025-10-26,17:00,Al Salam Stadium,2
4,243,Pharco,Zed,2026-01-21,17:00,El Sekka El Hadeed Stadium,2
4,244,Alexandria Union,ENPPI,2025-07-11,20:00,Military Academy Stadium,2
4,245,Talaea El Gaish,Pyramids,2025-06-24,20:00,El Sekka El Hadeed Stadium,2
4,246,ENPPI,Smouha,2026-01-09,20:00,El Sekka El Hadeed Stadium,2
4,247,Future,Zed,2026-01-31,20:00,El Sekka El Hadeed Stadium,1
4,248,Modern Sport,Talaea El Gaish,2025-08-30,17:00,Air Defense Stadium,2
4,249,Al Ahly,Wadi Degla,2025-05-05,20:00,Alexandria Stadium,1
4,250,Pyramids,ENPPI,2025-08-14,17:00,Air Defense Stadium,1
4,251,El Gouna,Ismaily,2025-05-08,17:00,El Sekka El Hadeed Stadium,2
4,252,Zed,Pyramids,2025-08-10,20:00,El Sekka El Hadeed Stadium,2
4,253,Zamalek,Pharco,2026-01-19,17:00,Cairo Stadium,1
4,254,Ceramica,Pyramids,2025-09-04,17:00,Borg El Arab,2
4,255,El Gouna,El Dakhleya,2025-11-13,20:00,El Sekka El Hadeed Stadium,2
4,256,Pyramids,National Bank,2025-12-10,17:00,Air Defense Stadium,1
4,257,Pharco,Pyramids,2025-07-24,17:00,Borg El Arab,2
4,258,Wadi Degla,National Bank,2025-05-21,20:00,Al Salam Stadium,2
4,259,El Gouna,Future,2025-11-23,17:00,Cairo Stadium,2
4,260,El Dakhleya,Wadi Degla,2025-10-09,20:00,Suez Stadium,1
4,261,Talaea El Gaish,Masry,2025-05-19,20:00,Al Salam Stadium,2
4,262,Talaea El Gaish,ENPPI,2025-12-19,20:00,Cairo Stadium,2
4,263,Talaea El Gaish,Al Ahly,2025-08-31,17:00,El Sekka El Hadeed Stadium,2
4,264,ENPPI,El Dakhleya,2025-12-23,17:00,Alexandria Stadium,1
4,265,Al Ahly,Pharco,2025-07-12,17:00,Air Defense Stadium,1
4,266,Ismaily,El Gouna,2025-06-18,17:00,Suez Stadium,1
4,267,Ismaily,Masry,2025-08-05,20:00,Cairo Stadium,2
4,268,ENPPI,Zed,2026-01-16,20:00,Borg El Arab,1
4,269,Zed,Ceramica,2025-06-03,17:00,Zed Club Stadium,2
4,270,Zed,Ismaily,2025-12-12,17:00,Suez Stadium,2
4,271,National Bank,Alexandria Union,2025-10-13,17:00,Al Salam Stadium,1
4,272,Talaea El Gaish,El Dakhleya,2025-12-14,17:00,Military Academy Stadium,1
4,273,ENPPI,Pyramids,2025-06-25,20:00,Zed Club Stadium,2
4,274,Zed,Talaea El Gaish,2025-07-20,17:00,El Sekka El Hadeed Stadium,2
4,275,Wadi Degla,ENPPI,2025-10-29,20:00,Air Defense Stadium,2
4,276,Ismaily,Talaea El Gaish,2025-08-27,17:00,Zed Club Stadium,1
4,277,Masry,Talaea El Gaish,2025-05-11,17:00,Al Salam Stadium,1
4,278,Wadi Degla,Pyramids,2025-06-30,17:00,Petro Sport Stadium,2
4,279,Zamalek,Smouha,2025-09-30,17:00,Military Academy Stadium,1
4,280,Pyramids,Zed,2025-10-01,20:00,Borg El Arab,1
4,281,Future,ENPPI,2025-10-21,17:00,Al Salam Stadium,1
4,282,Zamalek,Al Ahly,2025-10-11,20:00,Cairo Stadium,2
4,283,Masry,Zed,2025-05-06,17:00,Military Academy Stadium,1
4,284,Wadi Degla,El Gouna,2025-10-03,17:00,Zed Club Stadium,2
4,285,Al Ahly,Ceramica,2025-12-04,17:00,Military Academy Stadium,1
4,286,Future,El Dakhleya,2026-01-17,17:00,Al Salam Stadium,1
4,287,Pharco,Ismaily,2026-01-12,20:00,Alexandria Stadium,2
4,288,Pyramids,Talaea El Gaish,2025-05-28,17:00,El Sekka El Hadeed Stadium,1
4,289,Pharco,Future,2025-09-24,17:00,Borg El Arab,2
4,290,Future,Modern Sport,2025-05-07,20:00,Petro Sport Stadium,1
4,291,ENPPI,Wadi Degla,2025-05-21,20:00,Air Defense Stadium,1
4,292,Future,Masry,2025-06-17,20:00,Alexandria Stadium,2
4,293,Ceramica,Wadi Degla,2025-08-24,17:00,El Sekka El Hadeed Stadium,1
4,294,Zed,Wadi Degla,2025-12-26,17:00,Cairo Stadium,1
4,295,El Dakhleya,Talaea El Gaish,2026-01-29,20:00,Borg El Arab,2
4,296,Smouha,Al Ahly,2025-11-30,17:00,Petro Sport Stadium,2
4,297,Future,Al Ahly,2025-08-23,20:00,Alexandria Stadium,2
4,298,Smouha,Modern Sport,2025-07-17,20:00,Borg El Arab,1
4,299,Zed,Pharco,2025-12-06,17:00,Zed Club Stadium,1
4,300,National Bank,Zed,2025-12-29,17:00,Military Academy Stadium,1
4,301,ENPPI,Masry,2025-05-13,20:00,El Sekka El Hadeed Stadium,2
4,302,Talaea El Gaish,Zed,2025-09-16,20:00,Cairo Stadium,1
4,303,ENPPI,Al Ahly,2025-10-16,17:00,Suez Stadium,2
4,304,Ismaily,National Bank,2025-09-26,17:00,Petro Sport Stadium,1
4,305,Pharco,El Gouna,2025-06-16,20:00,Suez Stadium,2
4,306,El Dakhleya,Smouha,2025-10-28,17:00,El Sekka El Hadeed Stadium,2
5,1,Ismaily,El Gouna,2025-09-17,17:00,Suez Stadium,1
5,2,El Dakhleya,Pharco,2025-11-08,17:00,Alexandria Stadium,1
5,3,Al Ahly,Smouha,2026-01-06,17:00,Suez Stadium,1
5,4,Zed,Future,2025-09-08,17:00,Petro Sport Stadium,2
5,5,Modern Sport,El Gouna,2025-10-03,20:00,Cairo Stadium,2
5,6,ENPPI,Al Ahly,2025-05-03,20:00,Zed Club Stadium,2
5,7,Masry,Future,2025-12-13,17:00,Military Academy Stadium,1
5,8,Wadi Degla,Modern Sport,2025-05-02,17:00,Zed Club Stadium,2
5,9,Alexandria Union,ENPPI,2025-09-14,20:00,Air Defense Stadium,2
5,10,Smouha,Al Ahly,2025-06-09,17:00,Suez Stadium,2
5,11,Wadi Degla,El Dakhleya,2025-06-17,17:00,Alexandria Stadium,2
5,12,Pyramids,Zed,2025-07-24,20:00,Military Academy Stadium,1
5,13,Talaea El Gaish,Masry,2025-06-10,17:00,Zed Club Stadium,2
5,14,Masry,Zed,2025-10-23,20:00,Air Defense Stadium,1
5,15,Pyramids,Talaea El Gaish,2025-11-06,17:00,El Sekka El Hadeed Stadium,1
5,16,El Gouna,Smouha,2025-06-23,17:00,Cairo Stadium,2
5,17,El Gouna,Pharco,2025-09-25,20:00,Zed Club Stadium,1
5,18,Pharco,Ismaily,2025-12-11,20:00,Borg El Arab,2
5,19,Pyramids,El Gouna,2025-11-09,17:00,Suez Stadium,1
5,20,Ceramica,El Gouna,2025-08-22,20:00,Air Defense Stadium,1
5,21,Alexandria Union,Al Ahly,2025-05-29,17:00,Cairo Stadium,2
5,22,Zamalek,El Gouna,2026-01-05,20:00,Suez Stadium,1
5,23,Future,Talaea El Gaish,2026-01-16,17:00,Cairo Stadium,1
5,24,Pyramids,Ceramica,2025-12-14,20:00,Petro Sport Stadium,1
5,25,Smouha,Modern Sport,2025-09-14,17:00,Petro Sport Stadium,1
5,26,Ceramica,Wadi Degla,2025-10-23,17:00,Petro Sport Stadium,1
5,27,Alexandria Union,Wadi Degla,2025-12-25,20:00,Air Defense Stadium,1
5,28,Wadi Degla,Talaea El Gaish,2025-10-08,20:00,Al Salam Stadium,2
5,29,Zamalek,Modern Sport,2026-01-30,17:00,Suez Stadium,1
5,30,Future,Ismaily,2025-06-28,17:00,Cairo Stadium,1
5,31,National Bank,Wadi Degla,2025-07-08,17:00,Cairo Stadium,1
5,32,El Dakhleya,Smouha,2025-08-29,17:00,Zed Club Stadium,2
5,33,Smouha,Wadi Degla,2025-06-07,20:00,Zed Club Stadium,1
5,34,Talaea El Gaish,Zed,2026-01-03,20:00,Air Defense Stadium,1
5,35,Zed,Al Ahly,2025-11-03,20:00,Alexandria Stadium,2
5,36,Masry,Al Ahly,2025-11-22,20:00,Cairo Stadium,2
5,37,El Gouna,Modern Sport,2025-09-09,20:00,Zed Club Stadium,1
5,38,Future,El Gouna,2025-05-28,17:00,Air Defense Stadium,1
5,39,National Bank,Al Ahly,2026-01-12,17:00,Military Academy Stadium,2
5,40,Modern Sport,Talaea El Gaish,2025-06-30,20:00,Air Defense Stadium,2
5,41,Pharco,National Bank,2025-12-04,17:00,Al Salam Stadium,2
5,42,National Bank,Ceramica,2025-11-24,17:00,Borg El Arab,2
5,43,Masry,Alexandria Union,2025-07-04,20:00,Air Defense Stadium,1
5,44,Pyramids,El Dakhleya,2026-01-22,20:00,El Sekka El Hadeed Stadium,1
5,45,Pharco,Smouha,2025-10-19,20:00,Al Salam Stadium,2
5,46,Modern Sport,Zamalek,2025-05-13,17:00,Zed Club Stadium,2
5,47,El Dakhleya,Modern Sport,2025-09-30,17:00,Military Academy Stadium,1
5,48,Zed,Smouha,2025-07-12,20:00,Military Academy Stadium,2
5,49,El Dakhleya,Al Ahly,2025-10-06,17:00,El Sekka El Hadeed Stadium,2
5,50,Wadi Degla,Alexandria Union,2025-12-20,17:00,Borg El Arab,2
5,51,Alexandria Union,Talaea El Gaish,2025-05-18,20:00,Air Defense Stadium,2
5,52,Ismaily,Al Ahly,2025-12-28,20:00,El Sekka El Hadeed Stadium,2
5,53,Al Ahly,Future,2025-11-18,17:00,Al Salam Stadium,1
5,54,Pharco,Future,2025-06-17,20:00,Military Academy Stadium,2
5,55,Smouha,El Dakhleya,2026-01-07,17:00,Air Defense Stadium,1
5,56,Wadi Degla,Pharco,2025-05-30,17:00,Borg El Arab,2
5,57,Ismaily,El Dakhleya,2025-07-16,17:00,Military Academy Stadium,1
5,58,Wadi Degla,Smouha,2025-09-30,20:00,Zed Club Stadium,2
5,59,Zed,Masry,2025-08-19,17:00,Cairo Stadium,2
5,60,El Gouna,Ismaily,2025-07-02,17:00,Zed Club Stadium,2
5,61,Zamalek,Pharco,2026-01-10,20:00,Suez Stadium,1
5,62,Al Ahly,Zamalek,2025-09-23,20:00,Alexandria Stadium,1
5,63,ENPPI,Masry,2025-10-24,17:00,Zed Club Stadium,2
5,64,Alexandria Union,Modern Sport,2025-07-02,17:00,Suez Stadium,1
5,65,Modern Sport,Pharco,2025-11-19,20:00,Air Defense Stadium,1
5,66,Future,Zed,2025-06-22,17:00,Cairo Stadium,1
5,67,Zed,El Dakhleya,2025-11-26,20:00,Zed Club Stadium,2
5,68,Al Ahly,Pyramids,2025-05-10,20:00,Borg El Arab,1
5,69,Modern Sport,Future,2025-07-15,17:00,Borg El Arab,2
5,70,ENPPI,El Gouna,2025-05-30,17:00,Al Salam Stadium,1
5,71,El Dakhleya,Ismaily,2025-07-24,20:00,Borg El Arab,2
5,72,Wadi Degla,National Bank,2025-05-13,17:00,Al Salam Stadium,2
5,73,Zed,El Gouna,2025-10-23,17:00,Air Defense Stadium,2
5,74,Talaea El Gaish,El Gouna,2025-08-03,20:00,Alexandria Stadium,1
5,75,Wadi Degla,Al Ahly,2025-07-01,17:00,El Sekka El Hadeed Stadium,2
5,76,Zamalek,Al Ahly,2025-08-19,20:00,Military Academy Stadium,2
5,77,Ceramica,Ismaily,2025-08-18,17:00,Borg El Arab,2
5,78,Ismaily,Pyramids,2025-11-19,20:00,Air Defense Stadium,2
5,79,Zed,National Bank,2025-06-03,17:00,Zed Club Stadium,2
5,80,Ismaily,Ceramica,2025-10-23,20:00,Air Defense Stadium,1
5,81,Zamalek,National Bank,2026-01-29,17:00,Al Salam Stadium,1
5,82,Alexandria Union,Future,2025-11-13,17:00,Petro Sport Stadium,2
5,83,Pharco,El Dakhleya,2025-06-06,20:00,Zed Club Stadium,2
5,84,Ismaily,Zamalek,2025-07-01,17:00,Alexandria Stadium,2
5,85,Pharco,El Gouna,2025-07-28,17:00,Borg El Arab,2
5,86,ENPPI,El Dakhleya,2025-06-17,20:00,Zed Club Stadium,1
5,87,ENPPI,Pyramids,2026-01-21,17:00,Zed Club Stadium,2
5,88,Modern Sport,National Bank,2026-01-01,20:00,Military Academy Stadium,2
5,89,Talaea El Gaish,Pharco,2025-12-17,20:00,Zed Club Stadium,1
5,90,Ceramica,Pyramids,2025-07-21,20:00,Zed Club Stadium,2
5,91,Masry,Pharco,2025-10-01,17:00,Suez Stadium,1
5,92,Zed,Ismaily,2025-09-11,20:00,Zed Club Stadium,2
5,93,ENPPI,Wadi Degla,2025-12-04,20:00,El Sekka El Hadeed Stadium,1
5,94,Wadi Degla,ENPPI,2025-05-22,17:00,Zed Club Stadium,2
5,95,El Gouna,Masry,2025-11-05,17:00,Military Academy Stadium,2
5,96,Talaea El Gaish,Ceramica,2025-10-10,17:00,Al Salam Stadium,2
5,97,Modern Sport,ENPPI,2025-08-18,17:00,Borg El Arab,2
5,98,El Gouna,ENPPI,2025-07-03,17:00,Borg El Arab,2
5,99,Pharco,ENPPI,2026-01-16,17:00,Cairo Stadium,2
5,100,Future,El Dakhleya,2025-09-03,20:00,Suez Stadium,1
5,101,Ceramica,Talaea El Gaish,2025-12-02,17:00,El Sekka El Hadeed Stadium,1
5,102,Ismaily,Masry,2025-08-20,20:00,Suez Stadium,2
5,103,Ceramica,Alexandria Union,2025-07-28,17:00,Military Academy Stadium,1
5,104,Pharco,Zamalek,2025-10-11,17:00,Al Salam Stadium,2
5,105,ENPPI,Alexandria Union,2025-10-20,20:00,El Sekka El Hadeed Stadium,1
5,106,Al Ahly,Talaea El Gaish,2025-10-20,17:00,Borg El Arab,1
5,107,Future,ENPPI,2025-12-16,20:00,Air Defense Stadium,1
5,108,Talaea El Gaish,Smouha,2025-09-21,20:00,El Sekka El Hadeed Stadium,2
5,109,Talaea El Gaish,National Bank,2025-11-21,17:00,Petro Sport Stadium,2
5,110,Al Ahly,Zed,2026-01-11,17:00,Military Academy Stadium,1
5,111,Ceramica,Modern Sport,2025-10-13,17:00,Petro Sport Stadium,1
5,112,Talaea El Gaish,ENPPI,2025-05-06,20:00,El Sekka El Hadeed Stadium,2
5,113,Zamalek,Ceramica,2025-11-23,20:00,Petro Sport Stadium,1
5,114,Modern Sport,Wadi Degla,2025-12-24,20:00,Cairo Stadium,1
5,115,Ceramica,ENPPI,2025-12-09,17:00,Cairo Stadium,2
5,116,Talaea El Gaish,El Dakhleya,2025-05-11,17:00,Al Salam Stadium,1
5,117,Ceramica,National Bank,2025-08-25,17:00,Air Defense Stadium,1
5,118,Zed,Talaea El Gaish,2025-08-04,20:00,Cairo Stadium,2
5,119,ENPPI,Zamalek,2025-05-17,17:00,Alexandria Stadium,2
5,120,Pyramids,Ismaily,2025-05-25,17:00,Al Salam Stadium,1
5,121,El Gouna,Future,2025-08-18,17:00,Air Defense Stadium,2
5,122,Ismaily,Pharco,2026-01-19,17:00,Alexandria Stadium,1
5,123,Pyramids,Future,2026-01-24,17:00,El Sekka El Hadeed Stadium,1
5,124,Al Ahly,El Gouna,2025-10-07,17:00,Al Salam Stadium,1
5,125,National Bank,Pyramids,2025-12-16,17:00,Borg El Arab,2
5,126,Ceramica,Future,2025-07-18,20:00,Petro Sport Stadium,2
5,127,ENPPI,Future,2025-05-29,17:00,Air Defense Stadium,2
5,128,Wadi Degla,Ismaily,2025-11-08,20:00,Suez Stadium,2
5,129,Future,Alexandria Union,2026-01-02,17:00,Cairo Stadium,1
5,130,Pharco,Al Ahly,2025-09-17,17:00,Petro Sport Stadium,2
5,131,Alexandria Union,El Gouna,2025-10-30,20:00,Military Academy Stadium,1
5,132,Wadi Degla,Zamalek,2025-12-06,20:00,Al Salam Stadium,2
5,133,El Dakhleya,Wadi Degla,2025-08-25,20:00,Military Academy Stadium,1
5,134,Zamalek,Zed,2025-12-27,17:00,Petro Sport Stadium,1
5,135,Alexandria Union,Pyramids,2025-12-03,17:00,Zed Club Stadium,2
5,136,Zed,Pharco,2025-12-25,20:00,El Sekka El Hadeed Stadium,1
5,137,Future,Al Ahly,2025-05-26,20:00,Borg El Arab,2
5,138,Smouha,Pharco,2025-05-25,20:00,El Sekka El Hadeed Stadium,1
5,139,Pyramids,Al Ahly,2026-01-31,20:00,Petro Sport Stadium,2
5,140,National Bank,Ismaily,2025-06-04,20:00,El Sekka El Hadeed Stadium,2
5,141,Alexandria Union,El Dakhleya,2025-06-25,20:00,El Sekka El Hadeed Stadium,1
5,142,Al Ahly,Modern Sport,2025-10-16,20:00,Suez Stadium,1
5,143,Ceramica,El Dakhleya,2025-10-27,20:00,Alexandria Stadium,1
5,144,Pharco,Masry,2025-09-16,17:00,Cairo Stadium,2
5,145,National Bank,Modern Sport,2025-06-27,17:00,Al Salam Stadium,1
5,146,Talaea El Gaish,Ismaily,2025-09-23,20:00,Suez Stadium,2
5,147,Future,Masry,2025-08-22,17:00,El Sekka El Hadeed Stadium,2
5,148,Pharco,Ceramica,2025-10-07,17:00,El Sekka El Hadeed Stadium,2
5,149,Future,Pharco,2025-05-04,17:00,Alexandria Stadium,1
5,150,Smouha,Zamalek,2025-10-06,17:00,Petro Sport Stadium,2
5,151,El Gouna,El Dakhleya,2026-01-13,17:00,Zed Club Stadium,2
5,152,Talaea El Gaish,Al Ahly,2025-09-01,20:00,El Sekka El Hadeed Stadium,2
5,153,Ceramica,Zed,2025-05-11,17:00,Al Salam Stadium,1
5,154,Ismaily,Modern Sport,2025-11-12,20:00,Air Defense Stadium,1
5,155,ENPPI,Zed,2026-01-20,20:00,Zed Club Stadium,1
5,156,National Bank,Talaea El Gaish,2025-06-27,20:00,Alexandria Stadium,1
5,157,Zamalek,Alexandria Union,2025-08-17,17:00,El Sekka El Hadeed Stadium,1
5,158,El Gouna,Talaea El Gaish,2025-12-11,20:00,Cairo Stadium,2
5,159,Ismaily,ENPPI,2025-06-07,20:00,Air Defense Stadium,1
5,160,Masry,Modern Sport,2025-07-23,20:00,Suez Stadium,1
5,161,National Bank,El Dakhleya,2025-10-19,17:00,Al Salam Stadium,1
5,162,Talaea El Gaish,Modern Sport,2025-10-16,17:00,Military Academy Stadium,1
5,163,Smouha,Future,2026-01-06,20:00,Zed Club Stadium,2
5,164,ENPPI,Smouha,2026-01-01,17:00,Air Defense Stadium,2
5,165,Future,National Bank,2025-08-15,17:00,Zed Club Stadium,1
5,166,ENPPI,Ceramica,2025-08-22,17:00,Air Defense Stadium,1
5,167,Zed,Wadi Degla,2025-10-14,17:00,Borg El Arab,1
5,168,Modern Sport,Smouha,2026-01-04,17:00,Suez Stadium,2
5,169,Zamalek,Masry,2025-12-20,17:00,Suez Stadium,1
5,170,Wadi Degla,El Gouna,2025-12-28,20:00,Borg El Arab,2
5,171,Al Ahly,El Dakhleya,2025-07-28,20:00,Zed Club Stadium,1
5,172,Ismaily,Alexandria Union,2025-05-02,20:00,Borg El Arab,1
5,173,Zed,Modern Sport,2025-06-06,17:00,Cairo Stadium,1
5,174,El Dakhleya,National Bank,2025-08-07,20:00,Suez Stadium,2
5,175,National Bank,El Gouna,2025-12-10,17:00,El Sekka El Hadeed Stadium,1
5,176,National Bank,Smouha,2025-05-16,20:00,Air Defense Stadium,2
5,177,Ceramica,Zamalek,2025-10-21,20:00,Suez Stadium,2
5,178,Ismaily,Smouha,2025-09-28,17:00,El Sekka El Hadeed Stadium,1
5,179,Modern Sport,Ismaily,2025-12-29,17:00,Alexandria Stadium,2
5,180,El Gouna,Zed,2026-01-26,17:00,Borg El Arab,1
5,181,Wadi Degla,Pyramids,2025-11-30,20:00,Petro Sport Stadium,2
5,182,Wadi Degla,Masry,2025-10-31,17:00,Military Academy Stadium,2
5,183,Masry,Wadi Degla,2025-05-18,20:00,Petro Sport Stadium,1
5,184,Zed,ENPPI,2025-12-29,20:00,Al Salam Stadium,2
5,185,Wadi Degla,Ceramica,2025-07-27,17:00,El Sekka El Hadeed Stadium,2
5,186,Wadi Degla,Zed,2025-11-23,17:00,Zed Club Stadium,2
5,187,Masry,Ismaily,2025-08-09,20:00,Borg El Arab,1
5,188,Al Ahly,National Bank,2025-12-31,20:00,Suez Stadium,1
5,189,Alexandria Union,Pharco,2025-11-02,20:00,Military Academy Stadium,1
5,190,Smouha,El Gouna,2025-06-29,17:00,El Sekka El Hadeed Stadium,1
5,191,Zamalek,Future,2025-10-23,17:00,El Sekka El Hadeed Stadium,1
5,192,National Bank,Zed,2025-10-28,17:00,Al Salam Stadium,1
5,193,Talaea El Gaish,Wadi Degla,2025-12-15,20:00,Al Salam Stadium,1
5,194,El Dakhleya,Ceramica,2025-11-11,20:00,Military Academy Stadium,2
5,195,Alexandria Union,National Bank,2026-01-23,20:00,Cairo Stadium,2
5,196,ENPPI,National Bank,2025-05-30,17:00,Petro Sport Stadium,1
5,197,Al Ahly,Masry,2025-08-06,17:00,Borg El Arab,1
5,198,Pharco,Alexandria Union,2025-12-14,20:00,Petro Sport Stadium,2
5,199,Modern Sport,Ceramica,2025-12-28,17:00,Air Defense Stadium,2
5,200,Ismaily,Future,2026-01-10,20:00,Petro Sport Stadium,2
5,201,Masry,Pyramids,2025-11-27,17:00,Air Defense Stadium,2
5,202,Smouha,Alexandria Union,2025-05-25,20:00,El Sekka El Hadeed Stadium,1
5,203,Al Ahly,Alexandria Union,2025-06-10,17:00,Air Defense Stadium,1
5,204,Pyramids,Pharco,2025-05-07,17:00,Al Salam Stadium,1
5,205,El Gouna,Zamalek,2025-06-05,20:00,Petro Sport Stadium,2
5,206,El Gouna,National Bank,2025-05-25,20:00,Borg El Arab,2
5,207,Al Ahly,ENPPI,2025-10-08,17:00,Suez Stadium,1
5,208,Smouha,National Bank,2026-01-28,20:00,El Sekka El Hadeed Stadium,1
5,209,Zamalek,Talaea El Gaish,2025-06-04,17:00,Al Salam Stadium,1
5,210,Pharco,Talaea El Gaish,2025-08-31,20:00,Alexandria Stadium,2
5,211,National Bank,Alexandria Union,2025-06-10,17:00,Petro Sport Stadium,1
5,212,Ismaily,Wadi Degla,2025-09-05,17:00,Al Salam Stadium,1
5,213,Smouha,Pyramids,2025-05-08,20:00,Cairo Stadium,2
5,214,Al Ahly,Wadi Degla,2025-05-19,20:00,Zed Club Stadium,1
5,215,El Dakhleya,ENPPI,2025-11-26,20:00,Air Defense Stadium,2
5,216,Alexandria Union,Masry,2025-07-04,20:00,Military Academy Stadium,2
5,217,Modern Sport,Masry,2025-11-21,17:00,Military Academy Stadium,2
5,218,Pyramids,Alexandria Union,2026-01-28,17:00,Alexandria Stadium,1
5,219,Smouha,ENPPI,2025-06-25,20:00,El Sekka El Hadeed Stadium,1
5,220,Zed,Ceramica,2025-12-21,20:00,Military Academy Stadium,2
5,221,Pyramids,ENPPI,2025-05-06,20:00,Air Defense Stadium,1
5,222,Talaea El Gaish,Pyramids,2025-11-13,17:00,Alexandria Stadium,2
5,223,Talaea El Gaish,Alexandria Union,2025-08-28,17:00,Petro Sport Stadium,1
5,224,Zamalek,Ismaily,2026-01-27,17:00,El Sekka El Hadeed Stadium,1
5,225,Zed,Zamalek,2025-09-19,20:00,Borg El Arab,2
5,226,Masry,National Bank,2025-09-13,17:00,Borg El Arab,1
5,227,Future,Pyramids,2025-06-11,17:00,Petro Sport Stadium,2
5,228,ENPPI,Pharco,2025-05-26,20:00,Borg El Arab,1
5,229,ENPPI,Ismaily,2025-12-27,17:00,Suez Stadium,2
5,230,Pharco,Modern Sport,2025-12-17,20:00,Zed Club Stadium,2
5,231,Ceramica,Al Ahly,2025-10-21,20:00,Air Defense Stadium,2
5,232,Future,Smouha,2025-06-25,17:00,Suez Stadium,1
5,233,Ismaily,Zed,2026-01-01,20:00,Military Academy Stadium,1
5,234,El Dakhleya,El Gouna,2025-07-27,17:00,Zed Club Stadium,1
5,235,Zamalek,Pyramids,2025-05-29,17:00,Alexandria Stadium,1
5,236,National Bank,Future,2026-01-04,17:00,Military Academy Stadium,2
5,237,Pharco,Wadi Degla,2026-01-18,20:00,Air Defense Stadium,1
5,238,Pyramids,National Bank,2025-05-18,20:00,Petro Sport Stadium,1
5,239,Future,Zamalek,2025-11-30,17:00,Cairo Stadium,2
5,240,El Dakhleya,Masry,2025-06-19,17:00,Al Salam Stadium,2
5,241,Masry,ENPPI,2025-06-17,17:00,Zed Club Stadium,1
5,242,Al Ahly,Pharco,2025-12-14,17:00,Alexandria Stadium,1
5,243,Talaea El Gaish,Future,2025-07-20,17:00,Petro Sport Stadium,2
5,244,Al Ahly,Ceramica,2025-11-03,17:00,Zed Club Stadium,1
5,245,National Bank,Zamalek,2025-11-14,17:00,Zed Club Stadium,2
5,246,ENPPI,Talaea El Gaish,2025-06-28,17:00,Suez Stadium,1
5,247,El Gouna,Alexandria Union,2025-08-16,20:00,El Sekka El Hadeed Stadium,2
5,248,El Dakhleya,Talaea El Gaish,2026-01-07,20:00,Al Salam Stadium,2
5,249,Alexandria Union,Zed,2026-01-30,20:00,Military Academy Stadium,1
5,250,Modern Sport,Pyramids,2025-10-24,20:00,Al Salam Stadium,2
5,251,Ceramica,Pharco,2025-05-21,20:00,Suez Stadium,1
5,252,Pyramids,Zamalek,2025-06-11,17:00,Suez Stadium,2
5,253,Zamalek,Wadi Degla,2025-09-16,17:00,Zed Club Stadium,1
5,254,Masry,Talaea El Gaish,2025-11-30,20:00,Borg El Arab,1
5,255,El Dakhleya,Future,2025-06-26,17:00,Borg El Arab,2
5,256,Masry,Ceramica,2025-07-11,17:00,Al Salam Stadium,1
5,257,Zamalek,Smouha,2025-06-13,17:00,El Sekka El Hadeed Stadium,1
5,258,Modern Sport,Alexandria Union,2025-05-14,17:00,Zed Club Stadium,2
5,259,ENPPI,Modern Sport,2025-07-16,20:00,Al Salam Stadium,1
5,260,National Bank,Pharco,2025-10-20,17:00,Military Academy Stadium,1
5,261,Pharco,Zed,2025-11-02,20:00,Alexandria Stadium,2
5,262,Al Ahly,Ismaily,2025-06-01,20:00,Zed Club Stadium,1
5,263,El Gouna,Pyramids,2025-08-26,20:00,Cairo Stadium,2
5,264,El Dakhleya,Zamalek,2025-07-05,17:00,Zed Club Stadium,2
